export_created,job_id,high_priority,req_inkjet,export_company_name,name,qty_est,qty,jobtype,num_inserts,color,export_duedate,export_cur_status,purls,delivery,export_coordinator,paid,invoice,postage_class,postage_type,postage_amt,postage_affixed,postage_due,total,dist_type,mailsize,papertype,fold_type,snap_seal,snap_paper,paper_color,envelopepaper,envelopetype,permit,export_vend_name,export_sales,bw_color,simp_dup,rsm_provided_data,custom_envelope,variable_streetview,data_cost,parent_sheet_size,freight,quoted,add_expenses,clicks_n_paper,labor,production_notes,sf_freight,sf_pmod,sf_quoted,sf_clicks_paper,sf_labor,sf_data,sf_data_po,sf_outside_print,sf_op_po,sf_addit_expense,sf_addit_po
2019-11-20 09:31:44,81835,,no,VA Loan Help Desk ,VINTAGE VA HALF WINDOW 112719,4701,4344,Letter,1,1/0,2019-11-27 00:00:00,Delivery / Mailed,no,,Lucy Rodriguez,true,247348,Standard,Permit Imprint,1128.44,,,2434.16,PMOD,8.5x11,,,,,,,,,"[""RS W.Sac""]",Bobby Caruso,,,no,0,no,,,,,,,,"PRINT
1/0 Letter on 8.5x11 60# white paper

FOLD
Tri-fold

INSERT (1)
Insert letter into #10 half window white envelope with Standard Indicia 1935

MAIL
Sort, bundle, tray, PMOD - ",,,,,,,,,,,
2019-11-20 09:39:35,81836,,no,"MLP Home Mortgage, Inc",Refi Trigger 112119,928,929,Letter,1,4/0,2019-11-21 00:00:00,Done,no,,Lindsey Hemphill,true,247290,First Class Pre-Sort,Permit Imprint,380.35,,,912.02,None,8.5x11,,,,,,,,,"[""Denver Redstone Production""]",Bobby Caruso,,,yes,0,yes,,,,,,,,"PRINT 4/1
8.5x11 60# white paper

TRI-FOLD

INSERT (1) letter into #10 Half Window white envelope with 1st class indicia

MAIL sort, bundle, & tray - 1st class 11/21",,,,,,,,,,,
2019-11-20 09:39:48,81837,,no,"MLP Home Mortgage, Inc",Purchase Trigger 112119,1576,1577,Letter,1,1/0,2019-11-21 00:00:00,Done,no,,Lindsey Hemphill,true,247292,First Class Pre-Sort,Permit Imprint,645.01,,,1251.85,None,8.5x11,,,,,,,,,"[""Denver Redstone Production""]",Bobby Caruso,,,yes,0,no,,,,,,,,"PRINT 1/1
8.5x11 60# white paper

TRI-FOLD

INSERT (1) letter into #10 SW white envelope with 1st class indicia

MAIL sort, bundle, & tray - 1st class 11/21",,,,,,,,,,,
2019-11-20 09:44:04,81838,,no,DG Funding,DG TRIGGER SINGLE WINDOW BRN KRFT 112219,3000,5708,Letter,1,4/0,2019-11-22 00:00:00,Done,yes,,Dorothy Nanai,true,247378,First Class Pre-Sort,Permit Imprint,2341.34,,,3623.18,None,8.5x11,,,,,,,,,"[""RS W.Sac""]",Bobby Caruso,,,no,0,no,,,,,,,,"PRINT
4/1
Print 8.5x11 80# offset white paper

FOLD
Tri-fold

INSERT (1)
Insert letter into #10 single window brownkraft envelope with 1st class eagle indicia

MAIL
Sort, bundle, and tray - 1st class",,,,,,,,,,,
2019-11-20 09:44:39,81839,,no,"MLP Home Mortgage, Inc",MI VA IRRRL 112119,1000,1000,Snap Pack,,4/0,2019-11-21 00:00:00,Done,no,,Lindsey Hemphill,true,247293,First Class Pre-Sort,Permit Imprint,410.66,,,983.26,None,,,Z-Fold,Pressure Seal,,,,,,"[""Denver Redstone Production""]",Bobby Caruso,,,yes,0,yes,,,,,,,,"PRINT
4/1 8.5x14 WHITE/WHITE Z-Fold

FOLD
Z-Fold and pressure seal

MAIL
Sort, bundle, and tray - 1st class 11/21",,,,,,,,,,,
2019-11-20 09:44:53,81840,,no,Elite Funding,Notice Style Mailer Mail Drop 11-21-2019,2900,2899,Letter,1,1/0,2019-11-21 00:00:00,Done,no,,Lucy Rodriguez,true,247269,Standard,Stamp,745.57,289.90,455.67,1329.56,PMOD,8.5x11,,,,,,,,,"[""RS W.Sac""]",Heather Lunsford,,,no,0,no,,,,,,,,"PRINT 1/1
8.5x11 60# White

TRI-FOLD

INSERT (1) letter Into #10 DW White Envelopes

APPLY pre-cancelled standard stamps & Mailer's postmark

MAIL Sort, Bundle and Tray- PMOD ",,,,,,,,,,,
2019-11-20 10:19:49,81842,,yes,iM Direct Marketing,SOR OLD ART 11-25-19 B,1300,1297,Letter,2,4/0,2019-11-25 00:00:00,Done,no,,Dorothy Nanai,true,247367,Standard,Stamp,374.11,129.70,244.41,643.77,None,8.5x14,#70,,,,,,Custom,,"[""Denver Redstone Production""]",Andy Cody,,,no,1,no,,,,,,,,"2 INSERT JOB
MATCH MAILING

PART 1 - INSERT #1
PRINT
4/0
Print 8.5x14 60# offset white paper

FOLD
Double Parallel Fold

PART 2 - INSERT #2
PRINT
1/0
Print #9 regular white envelope BRM
See print folder for #9 BRM envelope

PART 3
PRINT
1/0
Print #10 regular white envelope
tagline and return address and address block
User Century Gothic Font - 12pt

ADD POSTMARK NOVEMBER 2019

APPLY STANDARD PRE CANCELLED STAMP

INSERT (2)
- Insert letter Part 1
- Insert #9 BRM Envelope Part 2
Insert both into #10 regular white envelope from PART 3

MAIL
Sort, bundle, and tray -",,,,,,,,,,,
2019-11-20 10:27:08,81845,,no,Response Tech. (Aff),RSMAIL DQP  MS Golden Ridge pc,2400,2611,Post Card,,1/0,2019-11-23 00:00:00,Done,no,,Heather Lunsford,true,617,Standard,Permit Imprint,665.71,,,665.71,,6 x 11,,,,,,,,5114,"[""Denver Redstone Production""]",Andy Cody,,,,0,,,,,,,,,"Inkjet address block. CSV & DBF are on the P:Drive.

Sort/Bundle/Tray/Strap

Put completed mail in cage when complete.",,,,,,,,,,,
2019-11-20 11:00:55,81848,,yes,Mail King USA,L26 W1,11500,11405,Post Card,,4/0,2019-11-22 00:00:00,Done,no,,Christine Lee,true,247316,Standard,Permit Imprint,1847.61,,,3048.09,Drop Ship,8.5 x 11,,,,,,,,,"[""RS W.Sac""]",Andy Cody,,,no,0,no,,,,,,,,"NEW LOCATION
NEW ADDRESS
USE NEW ART
*****Ship to 8511 Winton Rd. Cincinnati, OH 45231***** 


attach print out ""SUGGESTED IN-HOME DELIVERY PLEASE DELIVER TUESDAY THRU THURSDAY"" with the placards & bundle

3 VERSIONS
KEEP SEPARATE- EACH VERSION HAS DIFFERENT DATES AND TIMES

PLEASE 2UP ON FIERY

PRINT
4/0
2 UP ON 12X18 100# WHITE GLOSS COVER

VERSION 1
QTY-  3727
SHEET TOTAL-1864 

VERSION 2
QTY-  4117
SHEET TOTAL-2059 

VERSION 3
QTY-  3561
SHEET TOTAL-1781  


BE SURE TO KEEP SEPARATE

CUT
CUT TO FINAL SIZE OF 8.5X11

MAIL
MUST BE BUNDLED WITH FACING SLIPS ACCORDING TO THE CARRIER ROUTES AND VERSION (SEE BELOW)
PLACE IN SACKS ACCORDING TO TAGS
--------------PLEASE BE SURE # of SACKS ARE LABELED ON 8125 ***NOT PALLETS *** ----------------

Fri-Mon, 3 VERSIONS - Dec 6-9
V1
45239	C004
45239	C007
45239	C008
45239	C009
45239	C010
45239	C011
V2
45239	C012
45239	C014
45239	C025
45239	C031
45239	C036
45239	C052
V3
45239	C067
45217	C070
45217	C071
45217	C072
45217	C074
45217	C076
",,,,,,,,,,,
2019-11-20 11:05:10,81849,,no,"Gillespie Brothers Enterprises, LLC",1UK Monte PC1 112219,2282,2282,Post Card,,4/0,2019-11-22 00:00:00,Done,no,,Lindsey Hemphill,true,247247,First Class Pre-Sort,Permit Imprint,600.41,,,790.56,None,4 x 6,,,,,,,,,"[""RS W.Sac""]",Flip Talk,,,no,0,no,,,,,,,,"PRINT 4/1
QTY: 254 Sheets
9 up on 12x18 67# YELLOW vellum bristol

CHOP cut down to final size of 4x6

MAIL sort, bundle, & tray - 1st class 11/22",,,,,,,,,,,
2019-11-20 11:05:20,81850,,no,"Gillespie Brothers Enterprises, LLC",1UK Monte PC1 112919,2284,2282,Post Card,,4/0,2019-11-29 00:00:00,Delivery / Mailed,no,,Lindsey Hemphill,true,247540,First Class Pre-Sort,Permit Imprint,597.46,,,790.56,None,4 x 6,,,,,,,,,"[""RS W.Sac""]",Flip Talk,,,no,0,no,,,,,,,,"PRINT 4/1
QTY: 254 Sheets
9 up on 12x18 67# YELLOW vellum bristol

CHOP cut down to final size of 4x6

MAIL sort, bundle, & tray - 1st class 11/29",,,,,,,,,,,
2019-11-20 11:14:07,81852,,yes,iM Direct Marketing,SOR 11-25 NEW ART Part B,6324,6312,Letter,2,4/0,2019-11-25 00:00:00,Done,no,,Dorothy Nanai,true,247355,Standard,Stamp,1812.79,631.20,1181.59,2980.14,None,8.5x14,#70,,,,,,Custom,,"[""Denver Redstone Production""]",Andy Cody,,,no,1,no,,,,,,,,"2 INSERT JOB
MATCH MAILING

PART 1 - INSERT #1
PRINT
4/0
Print 8.5x14 60# offset white paper

FOLD
Double Parallel Fold

PART 2 - INSERT #2
PRINT
1/0
Print #9 regular white envelope BRM
See print folder for #9 BRM envelope

PART 3
PRINT
1/0
Print #10 regular white envelope
tagline and return address and address block
User Century Gothic Font - 12pt

ADD POSTMARK NOVEMBER 2019

APPLY STANDARD PRE CANCELLED STAMP

INSERT (2)
- Insert letter Part 1
- Insert #9 BRM Envelope Part 2
Insert both into #10 regular white envelope from PART 3

MAIL
Sort, bundle, and tray -",,,,,,,,,,,
2019-11-20 11:26:50,81855,,no,Nations Lending - CORP,Nations Lending Refi Home Image Trigger 115,22000,19027,Letter,1,4/0,2019-11-22 00:00:00,Done,no,,Dorothy Nanai,true,247308,First Class Pre-Sort,Permit Imprint,7865.00,,,11263.33,None,8.5x11,,,,,,,,,"[""RS W.Sac""]",Bobby Caruso,,,no,0,yes,,,,,,,,"PRINT
4/1
Print 8.5x11 60# white paper

FOLD
Tri-fold

INSERT (1)
Insert letter into #10 half window white envelope with 1st class box indicia

MAIL
Sort, bundle, and tray - 1st class",,,,,,,,,,,
2019-11-20 11:36:22,81856,,no,Mail King USA,Sac Food Coop,21747,22248,Post Card,,1/0,2019-11-27 00:00:00,Done,no,,Christine Lee,true,247331,Standard,Permit Imprint,3523.30,,,4864.03,,5.5 x 8.5,,,,,,,,,"[""RS W.Sac""]",Andy Cody,,,no,0,no,,,,,,,,"TOTAL SHEETS: 5562

QTY: 500
print 500 extras and ship USPS to client at
Sacramento Natural Foods Co-Op
Jennifer Cliff
2820 R Street
Sacramento, CA 95816

QTY: 21748
PRINT
4/4
4UP ON 12X18 67# WHITE VELLUM BRISTOL

CUT TO FINAL SIZE OF 8.5X5.5

MAIL
SORT, BUNDLE, AND TRAY
PREPARE FOR DELIVERY TO THE P.O.
Job Notes",,,,,,,,,,,
2019-11-20 11:57:46,81857,,yes,"Advance Marketing Mail, Inc.",19938 PCF - VA Triggers - 11-21,12333,12333,Letter,1,4/0,2019-11-21 00:00:00,Done,no,,Meredith Burnett,true,247209,First Class Pre-Sort,Permit Imprint,5100.71,,,2488.00,None,8.5x11,#60,,,,,,Single Window,,"[""RS W.Sac""]",Andy Cody,,,no,0,no,,,,,,,,"QTY: 12333
Color: 4/1
Size:8.5X11
Paper type:  70# 
Tri-fold & Insert (1) into #10 White single Window - 1935 eagle  first class pressort  Indica

Mail
sort, bundle & Tray, -First Class Pressort               Due: 11/21/2019
",,,,,,,,,,,
2019-11-20 12:01:42,81858,,yes,"Advance Marketing Mail, Inc.",19939 PCF - FHA Triggers - 11-21,24943,24943,Letter,1,4/0,2019-11-21 00:00:00,Done,no,,Meredith Burnett,true,247210,First Class Pre-Sort,Permit Imprint,,,,5175.01,None,8.5x11,#60,,,,,,Single Window,,"[""RS W.Sac""]",Andy Cody,,,no,0,no,,,,,,,,"QTY: 24943
Color: 4/1
Size:8.5X11
Paper type:  70# 
Tri-fold & Insert (1) into #10 White single Window - 1935 eagle  first class pressort  Indica

Mail
sort, bundle & Tray, -First Class Pressort               Due: 11/21/2019
",,,,,,,,,,,
2019-11-20 12:03:18,81859,,no,TurboLetters,Street View Postcard v2 4x6 - Randy,4298,4283,Post Card,,4/0,2019-11-27 00:00:00,Delivery / Mailed,no,,Dorothy Nanai,true,247388,First Class Pre-Sort,Permit Imprint,1153.28,,,1518.06,None,4 x 6,,,,,,,,,"[""RS W.Sac""]",Jared Phillips,,,no,0,yes,,,,,,,,"PRINT
4/1
Print 9 up on 12x18 67# vellum bristol white paper

CUT
Cut down to final size of 4x6 postcard

MAIL
Sort, bundle, and tray - 1st class",,,,,,,,,,,
2019-11-20 12:28:02,81861,,no,Snap Pack Mail,Imperial Print - Billing Failure Snaps - Drop 592,1483,1294,Snap Pack,,1/1,2019-11-20 00:00:00,Delivery / Mailed,no,,Mika Hemphill,true,247264,First Class Pre-Sort,Permit Imprint,549.57,,,625.95,None,8.5x11,70# (67.5#),Half Fold,Converted,White 70# (67.5#),White,,,1935,"[""RS W.Sac""]",Andy Cody,0,2,no,,no,,,,,,,,"100% PRINT & MAIL ANY DAMAGED PIECES 
PLEASE REPRINT, REFOLD, AND MAIL 
**ABSOLUTELY NO EXCEPTIONS** 

PRINT 1/1 
Print 8.5x11 CUSTOM NORTON SHELLS WITH 1ST CLASS INDICIA 

FOLD 
Half-fold and Snap 

MAIL Sort, bundle, and tray - 1st class ",,,,,,,,,,,
2019-11-20 13:24:00,81866,,no,Snap Pack Mail,ADF - Blue Window CS - 30k Drop20 WS,1,5505,Snap Pack,,1/0,2019-11-21 00:00:00,Done,no,,Mika Hemphill,true,247282,Standard,Permit Imprint,1393.28,,,9345.78,PMOD,,,C-Fold,Pressure Seal,,,,,,"[""RS W.Sac""]",Andy Cody,,,no,0,no,,,,,,,,"***PLEASE MAKE SURE THAT CASH DISBURSEMENT CENTER PRINTS ON CHECK PORTION***

PRINT
1/1 on 8.5x11 Blue Window Check Snaps paper

FOLD
C Fold and Pressure Seal

MAIL
Sort, Bundle & Tray -  PMOD",,,,,,,,,,,
2019-11-20 13:24:53,81867,,no,Snap Pack Mail,ADF - Blue Window CS - 30k Drop20 ATL,1,24458,Snap Pack,,1/0,2019-11-26 00:00:00,Delivery / Mailed,no,,Mika Hemphill,true,247282,Standard,Permit Imprint,6466.42,,,9345.78,Drop Ship,,,C-Fold,Pressure Seal,,,,,,"[""Atlanta Redstone Producton""]",Andy Cody,,,no,0,no,,,,,,,,"***PLEASE MAKE SURE THAT CASH DISBURSEMENT CENTER PRINTS ON CHECK PORTION***

PRINT
1/1 on 8.5x11 Blue Window Check Snaps paper

FOLD
C Fold and Pressure Seal

MAIL
Sort, Bundle & Tray -  Drop Ship",,,,,,,,,,,
2019-11-20 14:18:58,81868,,no,Snap Pack Mail,Driving Force - LMK - LETTER - DROP 20,9871,9871,Letter,1,1/0,2019-11-23 00:00:00,Done,no,,Mika Hemphill,true,247287,First Class Pre-Sort,Permit Imprint,4001.65,,,4872.99,None,8.5x11,,,,,,,,,"[""RS W.Sac""]",Andy Cody,,,no,0,no,,,,,,,,"PRINT
1/1 on 8.5x11 #60 White Paper

FOLD
tri-fold

INSERT
insert into #10 Half Window Envelope with first class indicia

MAIL
sort, bundle and tray",,,,,,,,,,,
2019-11-20 16:08:38,81887,,no,Cardinal Financial,VA IRRRL 112219,1749,1742,Letter,1,1/0,2019-11-22 00:00:00,Done,no,,Lindsey Hemphill,true,247304,First Class Pre-Sort,Permit Imprint,725.71,,,1219.40,None,8.5x11,,,,,,,,,"[""RS W.Sac""]",Bobby Caruso,,,yes,0,no,.065,,,,,,,"PRINT 1/0
8.5x11 60# white paper

TRI-FOLD

INSERT (1) letter into #10 HALF window white envelope with 1st class indicia

MAIL sort, bundle, & tray - 1st class 11/22",,,,,,,,,,,
2019-11-20 16:45:26,81889,,no,Snap Pack Mail,YCR - CitySquare Main Letter - Wave 3,112493,112499,Letter,1,4/0,2019-11-27 00:00:00,Delivery / Mailed,no,,Mika Hemphill,true,247310,Non-Profit,Permit Imprint,12115.81,,,20748.42,Drop Ship,8.5x11,,,,,,,,,"[""RS W.Sac""]",Andy Cody,,,no,1,no,,,,,,,,"Please make sure overlay is printing on shell properly
Client also wants to see live sample

PRINT
1/1 on #60 8.5x11 Pre-Printed City Square Main Letter Shells 
(Has 6 brackets along left side, see sample in print folder)

FOLD
C Fold

INSERT
insert into Pre-Printed YCR Michigan Logo #10 Double Window Envelopes with Non-Profit Indicia
(see sample in print folder)

MAIL
Dort, bundle and tray - Drop Ship",,,,,,,,,,,
2019-11-20 17:00:28,81890,,no,Snap Pack Mail,YCR - CitySquare Main Letter NGC - Wave 3,35991,35997,Letter,1,4/0,2019-11-26 00:00:00,Delivery / Mailed,no,,Mika Hemphill,true,247312,Non-Profit,Permit Imprint,3960.86,,,6939.10,Drop Ship,8.5x11,,,,,,,,,"[""RS W.Sac""]",Andy Cody,,,no,0,no,,,,,,,,"Please make sure overlay is printing on shell properly
Client also wants to see live sample

PRINT
1/1 on #60 8.5x11 Pre-Printed City Square Main Letter Shells 
(Has 6 brackets along left side, see sample in print folder)

FOLD
C Fold

INSERT
insert into Pre-Printed YCR Michigan Logo #10 Double Window Envelopes with Non-Profit Indicia
(see sample in print folder)

MAIL
Dort, bundle and tray - Drop Ship",,,,,,,,,,,
2019-11-20 19:42:14,81891,,no,TagQuest,MMM FHA_CONV CD112119AR,2500,2500,Letter,1,1/0,2019-11-22 00:00:00,Done,no,,Dorothy Nanai,true,247377,First Class Pre-Sort,Permit Imprint,1033.54,,,1241.04,None,8.5x11,,,,,,,,,"[""RS W.Sac""]",Contact user not set,,,no,0,no,,,,,,,,"PRINT
1/0
Print 8.5x11 60# white paper

FOLD
Tri-fold 

INSERT (1)
Insert letter into #10 single window white envelope with 1st class indicia

MAIL
Sort, bundle, and tray - 1st class",,,,,,,,,,,
2019-11-20 19:45:08,81892,,no,Snap Pack Mail,YCR - Heartland Main Letter - Wave 3,100919,100925,Letter,1,4/0,2019-11-27 00:00:00,Delivery / Mailed,no,,Mika Hemphill,true,247311,Non-Profit,Permit Imprint,10953.37,,,18816.31,Drop Ship,8.5x11,,,,,,,,,"[""RS W.Sac""]",Andy Cody,,,no,1,no,,,,,,,,"Please make sure overlay is printing on shell properly
Client also wants to see live sample

PRINT
1/1 on #60 8.5x11 Pre-Printed Heartland Main Letter Shells 
(Has 6 brackets along left side, see sample in print folder)

FOLD
C Fold

INSERT
insert into Pre-Printed YCR Michigan Logo #10 Double Window Envelopes with Non-Profit Indicia
(see sample in print folder)

MAIL
Dort, bundle and tray - Drop Ship",,,,,,,,,,,
2019-11-20 19:47:29,81893,,no,Snap Pack Mail,YCR - Heartland Main Letter NGC - Wave 3,31911,31917,Letter,1,4/0,2019-11-27 00:00:00,Delivery / Mailed,no,,Mika Hemphill,true,247313,Non-Profit,Permit Imprint,3720.46,,,6427.38,Drop Ship,8.5x11,,,,,,,,,"[""RS W.Sac""]",Andy Cody,,,no,1,no,,,,,,,,"Please make sure overlay is printing on shell properly
Client also wants to see live sample

PRINT
1/1 on #60 8.5x11 Pre-Printed Heartland Main Letter Shells 
(Has 6 brackets along left side, see sample in print folder)

FOLD
C Fold

INSERT
insert into Pre-Printed YCR Michigan Logo #10 Double Window Envelopes with Non-Profit Indicia
(see sample in print folder)

MAIL
Dort, bundle and tray - Drop Ship",,,,,,,,,,,
2019-11-21 08:09:07,81903,,no,Nations Lending - CORP,Nations Lending Refi Home Image Trigger 116,9700,9606,Letter,1,4/0,2019-11-23 00:00:00,Done,no,,Dorothy Nanai,true,247384,First Class Pre-Sort,Permit Imprint,3999.91,,,5730.24,None,8.5x11,,,,,,,,,"[""RS W.Sac""]",Bobby Caruso,,,no,0,no,,,,,,,,"PRINT
4/1
Print 8.5x11 60# white paper

FOLD
Tri-fold

INSERT (1)
Insert letter into #10 half window white envelope with 1st class indicia

MAIL
Sort, bundle, and tray - 1st class",,,,,,,,,,,
2019-11-21 08:13:00,81904,,no,Clover Key Financial,CLOVER KEY VA TRIGGER HALF WINDOW 112219,1693,1692,Letter,1,1/0,2019-11-22 00:00:00,Done,no,,Ray Pruitt,true,24737,First Class Pre-Sort,Permit Imprint,703.63,,,1608.59,None,8.5x11,70# (67.5#),,,,White,#10 White,Half Window,1935,"[""RS W.Sac""]",Bobby Caruso,1,2,yes,0,yes,270.72,,,,,,,"PRINT
4/1 Letter 70# bond white paper

FOLD
Tri-fold

INSERT (1)
Insert letter into #10 half window white envelope with 1st Class Box Indicia 1935

MAIL
Sort, bundle, tray and mail",,,,,,,,,,,
2019-11-21 08:39:47,81905,,yes,Idea Engine Marketing,Titan 60K SAC Check Snap 11.25.19,60000,59849,Snap Pack,,1/0,2019-11-25 00:00:00,Done,no,,Christine Lee,true,247363,Standard,Permit Imprint,16621.15,,,20495.69,,,,C-Fold,Pressure Seal,,,,,,"[""RS W.Sac""]",Contact user not set,,,no,0,no,,,,,,,,"PRINT
1/1
Print 8.5x11 Blue Window Check Snap Pressure Seal Paper

FOLD
Tri-fold and Snap

MAIL
Sort, bundle, and tray - DROP SHIP",,,,,,,,,,,
2019-11-21 08:55:56,81906,,no,Clover Key Financial,CLOVER KEY VA NON TRIGGER HAFL WINDOW 112219,5412,5412,Letter,1,1/0,2019-11-29 00:00:00,Done,no,,Ray Pruitt,true,247366,First Class Pre-Sort,Permit Imprint,2213.59,,,4007.05,None,8.5x11,70# (67.5#),,,,White,#10 White,Half Window,1935,"[""RS W.Sac""]",Bobby Caruso,,,yes,0,yes,286.79,,,,,,,"PRINT
4/1 Letter 70# bond white paper

FOLD
Tri-fold

INSERT (1)
Insert letter into #10 half window white envelope with 1st Class Box Indicia 1935

MAIL
Sort, bundle, tray and mail",,,,,,,,,,,
2019-11-21 08:57:31,81907,,yes,Idea Engine Marketing,Titan 60K SAC Letter/Double Window Envelope 11.25.19,60000,59906,Letter,1,1/0,2019-11-25 00:00:00,Done,no,,Christine Lee,true,247364,Standard,Permit Imprint,16636.62,,,21496.56,,8.5x11,,,,,,,,,"[""RS W.Sac""]",Contact user not set,,,no,0,no,,,,,,,,"Print
1/1 Letter on 8.5x11 60# white

Tri fold

Insert into #10 double window envelopes
standard eagle indicia

sort and bundle and delivery to the post office",,,,,,,,,,,
2019-11-21 09:22:55,81911,,yes,Pacific Home Loans,FHA SPANISH 11/26/2019 DROP 1 ,5000,4986,Letter,1,4/0,2019-11-27 00:00:00,Delivery / Mailed,yes,,Tori Randell,true,247455,Standard,Permit Imprint,1258.93,,,2445.74,PMOD,8.5x14,,,,,,,,1935,"[""RS W.Sac""]",Jared Phillips,,,yes,0,no,.025,,,,,,,"NOTE: __2_ phone numbers in data- If someone does not answer leave a VM please.
Check purls for all loan officers _2__
Loan Officers:
Erick 866-298-6744
Rafael 877-258-6198
QTY: 5000
PRINT 4/1
8.5x14 70# white paper
 Double Parallel Fold (1) Letter AND INSERT into Custom Brown Kraft Single Window Envelope from part one with RED tagline from RS INTERNAL: 82096
IMPORTANT INFORMATION REGARDING YOUR
FHA MORTGAGE- PLEASE OPEN IMMEDIATELY
Informacion Importante acerca
de tu prestamo de casa
Mail
Sort bundle & tray. Class: PMOD Due 11/26/2019
",,,,,,,,,,,
2019-11-21 09:29:30,81913,,no,Nations Lending - CORP,Nations Lending Birthday Postcard 5,460,432,Post Card,,4/0,2019-11-29 00:00:00,Delivery / Mailed,no,,Dorothy Nanai,true,247422,First Class Pre-Sort,Permit Imprint,151.20,,,290.00,None,4.25 x 6,,,,,,,,,"[""RS W.Sac""]",Bobby Caruso,,,no,0,no,,,,,,,,"PRINT
4/4 - with bleeds
Print 8 up on 13x19 100# gloss cover paper

CUT
Cut down to final size of 4.25x6 postcard

MAIL
Sort, bundle, and tray - 11/29/2019",,,,,,,,,,,
2019-11-21 09:55:55,81919,,no,"Semper Home Loans, Inc",VA PROSPECT 112219,883,882,Letter,1,4/0,2019-11-22 00:00:00,Done,no,,Lindsey Hemphill,true,247342,First Class Pre-Sort,Permit Imprint,374.59,,,538.22,None,8.5x11,60#,,,,White,Green,#10 Single Window,1935,"[""RS W.Sac""]"," ",,,no,0,no,,,,,,,,"PRINT 4/1

8.5x11 60# white paper

TRI-FOLD 

INSERT (1) letter into SW #10 Pastel GREEN envelope with 1st class indicia

MAIL sort, bundle, & tray - 1st class 11/22",,,,,,,,,,,
2019-11-21 09:56:15,81920,,no,"Semper Home Loans, Inc",VA PROSPECT EXT 112219,3570,3569,Letter,1,4/0,2019-11-22 00:00:00,Done,no,,Lindsey Hemphill,true,247343,First Class Pre-Sort,Permit Imprint,1515.64,,,2063.51,None,8.5x11,60#,,,,White,Green,#10 Single Window,1935,"[""RS W.Sac""]"," ",,,no,0,no,,,,,,,,"PRINT 4/1

8.5x11 60# white paper

TRI-FOLD 

INSERT (1) letter into SW #10 Pastel GREEN envelope with 1st class indicia

MAIL sort, bundle, & tray - 1st class 11/22",,,,,,,,,,,
2019-11-21 09:56:40,81921,,no,"Semper Home Loans, Inc",FHA PROSPECT 112219,4072,4071,Letter,1,4/0,2019-11-22 00:00:00,Done,no,,Lindsey Hemphill,true,247344,First Class Pre-Sort,Permit Imprint,1725.74,,,2345.39,None,8.5x11,60#,,,,White,Green,#10 Single Window,1935,"[""RS W.Sac""]"," ",,,no,0,no,,,,,,,,"PRINT 4/1

8.5x11 60# white paper

TRI-FOLD 

INSERT (1) letter into SW #10 Pastel GREEN envelope with 1st class indicia

MAIL sort, bundle, & tray - 1st class 11/22",,,,,,,,,,,
2019-11-21 09:57:00,81922,,no,"Semper Home Loans, Inc",FHA TRIGGER 112219,3276,3275,Letter,1,4/0,2019-11-22 00:00:00,Done,no,,Lindsey Hemphill,true,247347,First Class Pre-Sort,Permit Imprint,1390.45,,,1896.28,None,8.5x11,60#,,,,White,Green,#10 Single Window,1935,"[""RS W.Sac""]"," ",,,no,0,no,,,,,,,,"PRINT 4/1

8.5x11 60# white paper

TRI-FOLD 

INSERT (1) letter into SW #10 Pastel GREEN envelope with 1st class indicia

MAIL sort, bundle, & tray - 1st class 11/22",,,,,,,,,,,
2019-11-21 10:45:21,81924,,no,Snap Pack Mail,Driving Force - C2F - CASHOUT - LETTER - CA - DROP 12,2504,2460,Letter,1,1/0,2019-11-23 00:00:00,Done,no,,Mika Hemphill,true,247362,Standard,Permit Imprint,620.78,,,989.55,PMOD,8.5x11,,,,,,,,,"[""RS W.Sac""]",Andy Cody,,,no,0,no,,,,,,,,"PRINT
1/1 on 8.5x11 #60 White Paper

FOLD
tri-fold

INSERT
insert into #10 Half Window Envelope with standard class indicia

MAIL
sort, bundle and tray",,,,,,,,,,,
2019-11-21 10:51:24,81925,,no,"Breeze Funding, Inc.",11.21.19 Trigger,2500,2498,Snap Pack,,4/0,2019-11-22 00:00:00,Done,yes,,Leslie Moores,true,247369,First Class Pre-Sort,Permit Imprint,1049.65,,,1590.07,None,,,,,,,,,,"[""RS W.Sac""]",Bobby Caruso,,,no,0,no,,,,,,,,"PRINT
4/1
8.5X11 HALF FOLD PRESSURE SEAL BLK/WHT

FOLD
HALF FOLD AND PRESSURE SEAL

MAIL
SORT, BUNDLE, AND TRAY
PREPARE FOR DELIVERY TO THE P.O. ",,,,,,,,,,,
2019-11-21 11:22:36,81931,,no,Asurea,PostcardTextMortgage_20191121,5301,5270,Post Card,,4/0,2019-11-23 00:00:00,Done,no,,Ray Pruitt,true,247390,Standard,Permit Imprint,1358.16,,,2542.34,PMOD,6 x 9,,,,,,,,,"[""RS W.Sac""]",Heather Lunsford,,,no,0,yes,,,,,,,,"PRINT
4-up on 13 X 19
Finished size 6 X 9 with full bleeds
100# Gloss Cover

CUT:
Finished size 6 X 9 with full bleeds

MAIL
Sort, bundle, and tray PMOD",,,,,,,,,,,
